0.010646714453485855, 0.0003022361815233008
0.011934297782148601, 0.0003010205759845688
0.013377597772086844, 0.0003010205759845688
0.014995446352899991, 0.0003010205759845688
0.01680895293412789, 0.0003010205759845688
0.018841779837189397, 0.0003010205759845688
0.02112045103727555, 0.0003010205759845688
0.023674698243607833, 0.0003010205759845688
0.026537848833657743, 0.0003010205759845688
0.029747260703025805, 0.0003010205759845688
0.033344809704827026, 0.0003010205759845688
0.0373774360386074, 0.0003010205759845688
0.04189775671798019, 0.0003010205759845688
0.046964752108354005, 0.0003010205759845688
0.05264453549257885, 0.0003024102397270281
0.059011215705669924, 0.00030380631886255734
0.06614786409411852, 0.00030485760612707384
0.07414759841650852, 0.00030485760612707384
0.08311479782798693, 0.00030644136194387864
0.09316646480149654, 0.00030892135168722424
0.10443375175588424, 0.00031178021092801355
0.11706367231006562, 0.0003133999301434693
0.1312210194913953, 0.00031721207381958763
0.14709051592669528, 0.0003218108467827061
0.16487922407126349, 0.0003276060244515002
0.18481924792411525, 0.0003354312097779078
0.20717076148097266, 0.00034383899997770184
0.23222540343973497, 0.0003540846594819127
0.26031008245196163, 0.00037077480236688147
0.29305580706642254, 0.00040070408603652143
0.3198066650863549, 0.0004486142249145107
0.33602587828155367, 0.0005366734430977194
0.3433112164214176, 0.0005853167407091646
0.3508151849811617, 0.0007371439473880506
0.3624738281036106, 0.0008806299324894138
0.39837665589064275, 0.0009804504969416362
0.44655519424575646, 0.0010590851150770924
0.5005603078374281, 0.0011186250644315224
0.5610966460831434, 0.0011368041000608343
0.6289540766943966, 0.0011335363133152447
0.7023622316814647, 0.0012315187215130858
0.7660538525036396, 0.0014285500253939788
0.8344780669010678, 0.0016300836542591554
0.8897485801942118, 0.0018334672822095562
0.9453856877113918, 0.002038504718732332
1.035079105009391, 0.002357679325252325
1.1602586245015198, 0.002621149947506866
1.3005769986226738, 0.0028890058150672143
1.4578650773426323, 0.003070807015679726
1.6615237484173635, 0.003217158926194889
1.7756513556576965, 0.002801778847905296
1.852665482818619, 0.002456051600051664
2.0034833246726578, 0.0021368830174778295
2.1943626595653294, 0.0024728889468148673
2.3381673248324235, 0.0028817761804264107
2.6693029480241477, 0.0025421868846233022
2.742376573264958, 0.09631046271357382
